fdc_id,unit,description,grams
168162,prune,"prune, pitted",9.5
168163,fruit,fruit without refuse,92
168164,cup,"cup, packed",165
168164,cup,cup (not packed),145
168165,cup,"cup, packed",165
168165,cup,cup (not packed),145
168165,miniature,miniature box (.5 oz),14
168165,small,small box (1.5 oz),43
168165,raisin,raisins,0.52
168165,oz,oz (60 raisins),28.35
168166,cup,"cup, packed",165
168166,cup,cup (not packed),145
168167,cup,"cup, drained",150
168167,cup,cup,214
168167,fruit,fruit,9
168168,cup,"cup, diced",137
168169,cup,cup,240
168170,cup,"cup, without refuse",57
168172,cup,cup,254
168173,cup,"cup, thawed",221
168173,cup,"cup, unthawed",149
168173,berry,berry,10.6
168173,package,package (20 oz),567
168174,cup,"cup, thawed",255
168174,package,package (10 oz),284
168175,cup,"cup, pulp",250
168175,fruit,"fruit (2-7/8"" dia)",155
168176,cup,"cup, pureed",243
168176,fruit,fruit without peel,42
168176,cup,"cup 1/2"" chunks",205
168177,fruit,"fruit 2-1/4"" high x 2-1/2"" dia",122
168177,fruit,"fruit 3-3/8"" high x 3"" diameter",275
168178,cup,cup,214
168179,cup,cup,244
168180,cup,cup,319
168181,cup,cup,222
168181,half,half,73
168181,slice,slice,12.7
168182,cup,cup,201
168182,half,half,48
168183,cup,"cup, with pits, yields",183
168184,cup,cup,189
168185,cup,cup,220
168186,cup,cup,250
168186,fl oz,fl oz,31.2
168187,cup,cup,250
168187,fl oz,fl oz,31.3
168188,can,can (6 fl oz),211
168189,cup,cup,251
168189,fl oz,fl oz,30.75
168190,cup,"cup, drained",178
168191,date,"date, pitted",24
168192,cup,"cup, chopped or diced",243
168192,fruit,fruit,602
168193,cup,"cup, chunks",165
168193,slice,"slice (4-2/3"" dia x 3/4"" thick)",175
168193,fruit,fruit,1002
168193,nlea,NLEA serving,112
168194,cup,"cup, chunks",165
168194,slice,"slice (4-2/3"" dia x 3/4"" thick)",166
168194,fruit,fruit,905
168194,nlea,NLEA serving,112
168195,fruit,fruit,74
168196,cup,cup,251
168197,fl oz,fl oz,31.25
168198,fl oz,fl oz,31.25
168199,cup,cup,118
168199,slice,"slices (1/4"" thick)",5.3
168200,cup,cup,169
168201,cup,"cup, sliced",109
168201,large,large,260
168201,medium,medium,212
168201,small,small,158
168202,cup,"cup, sliced",109
168202,large,large,215
168202,medium,medium,169
168202,small,small,129
168203,cup,"cup, sliced",109
168203,large,large,206
168203,medium,medium,167
168203,small,small,144
168204,cup,"cup, sliced",109
168204,large,large,200
168204,medium,medium,172
168204,small,small,157
168205,cup,cup,250
168205,fl oz,fl oz,31.3
168206,fl oz,fl oz,30
168207,cup,cup,253
168207,fl oz,fl oz,31.6
168208,cup,cup,227
168209,cup,"cup, unthawed",140
168210,fl oz,fl oz,29.646
168211,fruit,fruit,81
168212,fl oz,fl oz,29.63
168212,fl oz,fl oz,30
168213,cup,cup,233
168214,cup,cup,228
168215,plantain,plantain,267
168216,cup,cup,137
168218,oz,oz,28.333
168219,oz,oz,28.35
168219,lb,lb,453.6
168220,oz,oz,28.25
168220,lb,lb,453.6
168221,oz,oz,28.333
168221,oz,oz,28.35
168222,oz,oz,28.25
168222,lb,lb,453.6
168223,cup,"cup, diced",135
168223,oz,oz,28.333
168224,oz,oz,28.25
168224,lb,lb,453.6
168225,cup,"cup, diced",135
168225,oz,oz,28.333
168226,oz,oz,28.25
168226,lb,lb,453.6
168226,roast,roast,3868
168227,oz,oz,28.333
168227,roast,roast,2900
168228,oz,oz,28.25
168228,lb,lb,453.6
168228,roast,roast,3868
168229,oz,oz,28.333
168229,roast,roast,2900
168230,oz,oz,28.25
168230,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",106
168231,oz,oz,28.333
168231,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",80
168232,oz,oz,28.333
168232,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",79
168233,oz,oz,28.333
168233,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",81
168234,oz,oz,28.25
168234,chop,chop,263
168235,oz,oz,28.333
168235,chop,chop,206
168236,oz,oz,28.333
168236,chop,chop,219
168237,oz,oz,28.333
168237,roast,roast,830
168238,oz,oz,28.25
168238,chop,"chop without refuse (Yield from 1 raw chop, with refuse, weighing 259g)",199
168239,oz,oz,28.333
168239,chop,chop,187
168240,chop,"chop without refuse (Yield from 1 cooked chop, with refuse, weighing 209g)",146
168240,oz,oz,28.333
168241,oz,oz,28.333
168241,roast,roast,900
168242,oz,oz,28.25
168242,chop,"chop without refuse (Yield from 1 raw chop, with refuse, weighing 201g)",133
168242,lb,lb,453.6
168243,oz,oz,28.333
168243,chop,chop,187
168244,oz,oz,28.333
168244,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",67
168245,oz,oz,28.333
168245,roast,roast,783
168246,oz,oz,28.25
168246,lb,lb,453.6
168246,roast,"roast without refuse (Yield from 1 raw roast, with refuse, weighing 1817g)",1327
168247,oz,oz,28.333
168247,chop,chop,195
168248,oz,"oz (Yield from 1 cooked roast, with refuse, weighing 1515g)",28.333
168248,roast,roast without refuse,985
168249,oz,oz,28.25
168249,lb,lb,453.6
168249,roast,roast,505
168250,oz,oz,28.333
168250,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",333
168250,roast,roast,402
168251,oz,oz,28.25
168251,chop,chop,185
168251,lb,lb,453.6
168252,chop,chop,135
168253,chop,chop,145
168254,oz,oz,28.333
168255,oz,oz,28.25
168255,roast,roast,2745
168256,oz,oz,28.333
168256,roast,roast,2252
168257,cup,"cup, diced",135
168257,oz,oz,28.333
168258,oz,oz,28.25
168258,roast,roast,2745
168259,oz,oz,28.333
168259,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",262
168260,oz,oz,28.25
168260,steak,"steak without refuse (Yield from 1 raw steak, with refuse, weighing 379g)",258
168261,oz,oz,28.333
168261,steak,steak,249
168262,oz,oz,28.333
168262,steak,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 300 g)",147
168263,oz,oz,28.25
168263,chop,chop,170
168264,oz,oz,28.35
168264,oz,oz,28.25
168265,oz,oz,28.333
168266,oz,oz,28.25
168267,oz,oz,28.35
168267,heart,heart,226
168268,cup,cup,145
168268,heart,heart,129
168269,oz,oz,28.35
168269,oz,oz,28.25
168270,oz,oz,28.25
168270,kidney,kidney,233
168271,oz,oz,28.333
168272,oz,oz,28.35
168272,lb,lb,453.6
168273,oz,oz,28.35
168273,oz,oz,28.25
168274,oz,oz,28.333
168275,oz,oz,28.35
168275,oz,oz,28.25
168276,oz,oz,28.333
168276,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",231
168277,oz,oz,28.25
168277,slice,slice raw,28
168277,package,package,442
168278,oz,oz,28.333
168278,slice,slices,22.667
168278,package,package (12 oz),340
168279,oz,oz,28.333
168279,cup,cup,140
168280,cup,cup,140
168280,oz,oz,28.333
168281,cup,cup,140
168281,oz,oz,28.333
168282,oz,oz,28.35
168282,oz,oz,28.25
168283,oz,oz,28.35
168283,oz,oz,28.25
168284,cup,cup,140
168284,oz,oz,28.333
168285,oz,oz,28.333
168285,chop,chop,137
168286,oz,oz,28.25
168286,chop,chop,170
168287,oz,oz,28.25
168287,oz,oz,28.375
168288,oz,oz,28.35
168288,oz,oz,28.25
168289,oz,oz,28.333
168289,piece,"piece, cooked (yield from 1 lb unheated product)",376
168290,oz,oz,28.333
168291,oz,oz,28.35
168291,oz,oz,28.25
168292,oz,oz,28.333
168292,chop,chop,172
168293,oz,oz,28.333
168293,chop,chop,169
168294,chop,chop,142
168294,oz,oz,28.333
168295,oz,oz,28.333
168295,cup,cup,140
168295,slice,"slice (6-1/4"" x 4"" x 1/16"") (1 oz)",28
168296,cup,cup,140
168296,oz,oz,28.333
168297,oz,oz,28.333
168297,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",247
168298,oz,oz,28.333
168298,chop,chop,137
168299,oz,oz,28.25
168300,oz,oz,28.333
168301,oz,oz,28.333
168301,piece,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",317
168302,oz,oz,28.25
168302,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",88
168303,oz,oz,28.333
168303,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",72
168304,oz,oz,28.333
168304,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",71
168305,oz,oz,28.25
168305,rib,rib,197
168306,rib,"rib without refuse (yield from 1 cooked rib, with refuse, weighing 141g)",80
168306,oz,oz,28.333
168307,rack,rack,138
168308,oz,oz,28.25
168308,chop,chop,210
168309,oz,oz,28.333
168309,chop,chop,161
168310,oz,oz,28.333
168310,chop,chop,159
168311,oz,oz,28.333
168311,roast,roast,638
168312,oz,oz,28.25
168312,roast,"roast (Yield from 1 raw roast, with refuse, weighing 504g)",505
168313,oz,oz,28.333
168313,chop,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",73
168314,oz,oz,28.25
168314,roast,roast,2195
168315,oz,oz,28.25
168315,roast,roast,2195
168316,oz,oz,28.35
168316,lb,lb,453.6
168317,oz,oz,28
168318,oz,oz,28
168318,serving,serving,112
168318,oz,oz,28
168319,oz,oz,28.35
168319,serving,serving,112
168319,oz,oz,28
168320,oz,oz,28
168320,serving,serving,112
168320,oz,oz,28
168321,slice,slice cooked,9.1
168322,oz,oz,28.333
168322,slice,slice,11.5
168323,oz,oz,28.333
168324,oz,oz,28.333
168325,oz,oz (3 oz),28.333
168325,slice,slice,446
168326,oz,oz (3 oz),28.333
168326,slice,slice,138
168327,oz,oz,28.333
168327,serving,serving (3 oz),85
168327,roast,roast,1995
168328,oz,oz,28.333
168329,oz,oz (3 oz),28.333
168329,slice,slice,189
168330,oz,oz (3 oz),28.333
168330,slice,slice,445
168331,oz,oz,28.333
168331,slice,slice,145
168331,roast,roast,920
168331,serving,serving (3 oz),85
168332,oz,oz (3 oz),28.333
168332,roast,roast rump,2533
168333,oz,oz (3 oz),28.333
168333,slice,slice,277
168334,oz,oz (3 oz),28.333
168334,roast,roast,1497
168335,oz,oz,28.333
168335,lb,lb,453.6
168336,oz,oz,28.333
168337,oz,oz,28.333
168338,oz,oz,28.333
168339,oz,oz,28.333
168339,slice,slice,430
168340,oz,oz spiral slice,28.333
168340,lb,lb spiral slice,453.6
168341,oz,oz spiral slice,28.333
168341,lb,lb spiral slice,453.6
168342,oz,oz,28.333
168343,oz,oz shank,28.333
168343,lb,lb shank,453.6
168344,oz,oz rump,28.333
168344,lb,lb rump,453.6
168345,oz,oz whole,28.333
168345,lb,lb whole,453.6
168346,oz,oz,28.333
168346,lb,lb,453.6
168347,oz,oz,28.333
168347,lb,lb,453.6
168348,oz,oz,28.333
168348,lb,lb,453.6
168349,oz,oz (3 oz),28.333
168349,roast,roast,1867
168350,oz,oz (3 oz),28.333
168350,roast,roast rump,2533
168351,oz,oz (3 oz),28.333
168351,roast,roast shank,3204
168352,oz,oz (3 oz),28.333
168352,slice,slice,446
168353,oz,oz (3 oz),28.333
168353,slice,slice,277
168354,slice,slice,145
168354,roast,roast,920
168354,oz,oz (3 oz),28.333
168355,oz,oz (3 oz),28.333
168355,roast,roast,1497
168356,oz,oz (3 oz),28.333
168356,roast,roast rump,2874
168357,oz,oz (3 oz),28.333
168357,roast,roast shank,2800
168358,oz,oz,28.333
168358,lb,lb,453.6
168359,oz,oz (3 oz),28.333
168359,slice,slice,366
168360,oz,oz (3 oz),28.333
168360,slice,slice,425
168361,oz,oz,28.25
168362,oz,oz,28.333
168363,oz,oz,28.25
168364,oz,oz,28.333
168364,chop,chop,107
168365,oz,oz,28.25
168365,steak,steak,393
168366,oz,oz,28.333
168366,steak,steak,264
168367,oz,oz,28.333
168368,oz,oz,28.333
168368,piece,piece,194
168369,piece,piece,105
168370,oz,oz,28.333
168370,piece,piece,609
168371,oz,oz,28.333
168371,piece,piece,765
168372,oz,oz,28.25
168373,oz,oz grilled patties,28.333
168374,oz,oz grilled patties,28.333
168375,oz,oz grilled patties,28.333
168376,oz,oz,28.25
168376,rib,ribs,1071
168377,oz,oz,28.333
168377,rib,ribs,878
168378,oz,oz,28.333
168378,rack,rack,122
168379,oz,oz,28.333
168379,rack,rack,138
168380,oz,oz,28.333
168380,chop,chop,131
168381,oz,oz,28.25
168381,chop,chop,176
168382,slice,slice,26
168382,package,package,446
168383,slice,slice,13.8
168384,cup,cup,33
168384,tbsp,tbsp,3
168385,cup,cup,28
168385,leaf,leaf,14
168386,artichoke,"artichoke, medium",120
168386,cup,cup hearts,168
168387,package,package,254.545
168387,package,package (9 oz),255
168388,cup,cup,168
168388,package,"package (9 oz), yields",240
168388,package,package (9 oz) yields,242.424
168389,cup,cup,134
168389,spear,"spear, small (5"" long or less)",12
168389,spear,"spear, medium (5-1/4"" to 7"" long)",16
168389,spear,"spear, large (7-1/4"" to 8-1/2"")",20
168389,spear,"spear, extra large (8-3/4"" to 10"" long)",24
168389,spear,"spear tip (2"" long or less)",3.5
168390,cup,cup,180
168390,spear,"spears (1/2"" base)",15
168391,leaf,leaf,4
168391,cup,cup,48
168392,cup,cup,58
168393,cup,"cup (1/2"" pieces)",93
168393,balsam,balsam-pear,124
168394,cup,"cup (1/2"" pieces)",124
168394,cup,"cup (1/2"" pieces)",124
168396,cup,cup,156
168397,cup,"cup drained, rinsed",150
168397,can,"can drained, rinsed",266
168398,cup,cup,136
168398,package,package,284
168399,cup,cup,165
168399,package,package (10 oz) yields,284
168400,cup,cup kernels,165
168400,ear,"ear, yields",125
168401,cup,cup kernels,165
168401,ear,"ear, yields",63
168402,cup,cup,165
168403,cup,cup,160
168403,package,package (10 oz),284
168404,cup,cup,170
168405,cup,cup,94
168405,pod,pod,12
168406,cup,"cup, chopped",53
168407,cup,cup,50
168407,sprig,sprig,1
168408,cup,cup,135
168408,cup,cup,136
168409,cup,cup slices,104
168409,cucumber,"cucumber (8-1/4"")",301
168410,cup,cup,118
168410,package,package,432
168411,cup,cup,155
168412,cup,"cup, chopped",50
168412,head,head,513
168413,cup,cup,150
168414,cup,"cup (1"" pieces)",95
168414,gourd,gourd,178
168415,cup,"cup (1"" pieces)",178
168415,cup,"cup (1"" slices)",178
168416,cup,"cup, chopped",21
168417,cup,"cup, chopped",42
168418,cup,cup,24
168419,cup,cup,28
168420,cup,cup,87
168421,cup,cup,21
168422,cup,cup,54
168422,piece,piece,5.4
168423,cup,cup,66
168423,piece,piece,12.9
168424,cup,cup,135
168424,slice,slice,16
168425,cup,cup slices,165
168426,leek,leek,124
168426,cup,"cup, chopped or diced",104
168427,cup,cup,77
168429,cup,"cup, shredded or chopped",55
168429,head,"head (5"" dia)",163
168429,leaf,"leaf, large",15
168429,leaf,"leaf, medium",7.5
168429,leaf,leaf,5
168430,cup,cup,120
168430,slice,"slices (2-1/2"" dia)",8.9
168431,cup,cup shredded,28
168431,leaf,leaf inner,2.6
168431,leaf,leaf outer,17
168431,head,head,309
168431,nlea,NLEA serving,85
168432,cup,"cup, cubes",136
168432,yam,yam,420
168433,cup,"cup, cubes",145
168434,cup,cup whole,87
168434,cup,cup sliced,72
168434,piece,piece whole,20
168435,cup,cup whole,89
168435,cup,cup sliced,97
168435,piece,piece whole,19
168436,mushroom,mushroom,3.6
168436,mushroom,mushrooms,3.75
168437,cup,cup pieces,145
168437,mushroom,mushrooms,18
168438,cup,"cup, chopped",150
168439,cup,"cup, chopped",180
168440,cup,"cup, chopped",56
168441,cup,"cup, chopped",180
168442,strip,strip,8.9
168442,package,package (9 oz),255
168444,strip,strip,15.3
168445,strip,strip,13.3
168446,cup,cup,160
168447,cup,cup,71
168448,cup,"cup (1"" cubes)",116
168449,cup,"cup, mashed",245
168450,cup,cup,245
168451,cup,cup slices,116
168451,radish,"radish (7"" long)",338
168452,cup,"cup, sliced",147
168453,cup,cup,116
168454,cup,"cup, cubes",140
168454,large,large,772
168454,medium,medium,386
168454,small,small,192
168455,cup,"cup, cubes",170
168455,cup,"cup, mashed",240
168456,tbsp,tbsp (1/8 cup),5
168457,tbsp,tbsp (1/8 cup),5
168458,sheet,sheets,2.6
168458,tbsp,tbsp (1/8 cup),5
168459,flower,flower,3
168459,cup,cup flowers,20
168460,cup,cup,94
168462,cup,cup,30
168462,bunch,bunch,340
168462,leaf,leaf,10
168462,package,package (10 oz),284
168463,cup,cup,180
168464,cup,cup sliced,127
168465,cup,"cup, sliced",180
168465,cup,cup slices,180
168466,cup,"cup, diced",210
168466,cup,"cup, mashed",240
168466,cup,cup slices,216
168466,slice,slice,8
168466,can,can (303 x 406),241
168467,cup,cup slices,130
168468,cup,cup slices,192
168469,package,package (10 oz),287.879
168469,package,package (10 oz),284
168469,package,package (3 lb),1361
168470,cup,cup,223
168471,cup,cup,227
168472,cup,"cup, cubes",140
168472,squash,squash (4 inch dia),431
168473,package,package (12 oz),342.424
168473,package,package (12 oz),340
168473,package,package (4 lb),1814
168474,cup,"cup, mashed",240
168475,cup,"cup, cubes",116
168476,cup,"cup, cubes",205
168477,cup,cup,192
168478,cup,cup,266
168479,cup,cup,255
168480,cup,cup,156
168480,package,package (10 oz),284
168481,cup,cup,170
168482,cup,"cup, cubes",133
168482,sweetpotato,"sweetpotato, 5"" long",130
168483,cup,cup,200
168483,large,large,180
168483,medium,"medium (2"" dia, 5"" long, raw)",114
168483,small,small,60
168484,cup,"cup, mashed",328
168484,medium,medium,151
168485,cup,"cup, mashed",255
168485,cup,cup pieces,200
168486,cup,"cup, sliced",132
168487,cup,cup,28
168487,leaf,"leaf (11"" x 6-1/2"")",10
168488,cup,cup,145
168489,cup,cup slices,86
168489,shoot,shoot,83
168490,cup,"cup, sliced",120
168490,root,root,33
168491,cup,"cup, chopped",51
168491,leaf,leaf,18
168492,cup,cup,132
168493,corm,"corm, medium",12
168494,cup,cup,180
168494,package,package (10 oz) yields,293
168494,spear,spears,15
168495,cup,cup,58
168496,cup,"cup (1/2"" pieces)",124
168497,cup,"cup (1/2"" slices)",120
168497,shoot,shoot,144
168498,cup,cup,170
168498,package,package (10 oz) yields,311
168499,cup,cup,124
168501,package,package (10 oz) yields,284.848
168501,package,package (10 oz) yields,284
168502,cup,cup,240
168502,can,can (303 x 406),439
168503,cup,cup,240
168503,can,can (303 x 406),439
168504,cup,cup,240
168504,can,can (303 x 406),439
168505,cup,cup,153
168505,bean,beans,6.2
168505,can,can (303 x 406),262
168506,cup,cup slices,170
168506,beet,"beets (2"" dia, sphere)",50
168507,cup,cup,246
168508,cup,"cup (1"" pieces)",144
168510,cup,"cup, chopped",156
168510,stalk,"stalk, large (11""-12"" long)",280
168510,stalk,"stalk, medium (7-1/2"" - 8"" long)",180
168510,stalk,"stalk, small (5"" long)",140
168510,spear,"spear (about 5"" long)",37
168511,cup,cup,184
168512,cup,cup,184
168512,package,package (10 oz) yields,250
168513,sprout,sprout,21
168513,cup,cup,156
168514,cup,"cup, shredded",150
168514,head,head,1262
168515,leaf,leaf,22
168515,cup,"cup, shredded",150
168516,cup,"cup, shredded",145
168517,cup,"cup, shredded",170
168518,cup,"cup, sliced",146
168518,cup,"cup, mashed",228
168518,slice,slice,2.8
168518,can,can (303 x 406),284
168519,cup,cup slices,146
168520,cup,"cup (1"" pieces)",124
168520,floweret,flowerets,18
168521,cup,"cup (1"" pieces)",180
168522,cup,"cup (1"" pieces)",100
168523,cup,"cup, chopped",190
168524,cup,"cup, chopped",170
168525,ear,"ear small (5-1/2"" to 6-1/2"" long)",89
168525,ear,"ear medium (6-3/4"" to 7-1/2"" long)",103
168525,ear,"ear large (7-3/4"" to 9"" long)",118
168525,cup,cup,149
168525,baby,baby ear,8
168525,ear,"ear, yields",77
168526,cup,cup,165
168527,cup,cup,170
168528,cup,cup,95
168529,cup,"cup, chopped",53
168530,cup,"cup (1"" pieces)",178
168530,cup,"cup (1"" slices)",178
168531,cup,"cup, chopped",42
168532,cup,cup slices,118
168533,cup,cup,87
168534,cup,"cup, chopped",180
168535,leek,leek,124
168535,cup,"cup, chopped",104
168536,cup,cup,120
168536,slice,"slices (2-1/2"" dia)",8.9
168537,cup,cup pieces,156
168537,tbsp,tbsp,9.8
168537,mushroom,mushroom,12
168538,ear,"ear, small (5-1/2"" to 6-1/2"" long)",73
168538,ear,"ear, medium (6-3/4"" to 7-1/2"" long)",90
168538,ear,"ear, large (7-3/4"" to 9"" long)",143
168538,cup,cup kernels,154
168539,ear,"ear, small (5-1/2"" to 6-1/2"" long)",89
168539,ear,"ear, medium (6-3/4"" to 7-1/2"" long)",103
168539,ear,"ear, large (7-3/4"" to 9"" long)",116
168539,cup,cup cut,157
168539,ear,"ear, yields",77
168540,ear,"ear, small (5-1/2"" to 6-1/2"" long)",89
168540,ear,"ear, medium (6-3/4"" to 7-1/2"" long)",103
168540,ear,"ear, large (7-3/4"" to 9"" long)",118
168540,cup,cup cut,157
168540,ear,"ear, yields",77
168541,cup,cup,256
168541,can,can (303 x 406),482
168542,cup,cup,210
168542,can,can (303 x 406),340
168543,cup,cup,210
168543,can,can (303 x 406),340
168544,cup,cup,165
168544,package,package (10 oz),284
168545,cup,cup,165
168545,package,package (10 oz) yields,284
168546,cup,"cup, halves",140
168546,cup,"cup, halves",140
168547,package,package (10 oz),287.879
168547,package,package (10 oz),284
168548,cup,"cup, chopped or strips",135
168548,tbsp,"tablespoon, chopped",11.6
168549,cup,"cup, chopped or strips",135
168549,tbsp,"tablespoon, chopped",11.6
168550,cup,cup chopped,106
168552,cup,"cup, cubes",145
168553,frond,"frond (6-1/2"" long)",31
168553,cup,"cup, chopped or diced",142
168554,cup,cup,210
168555,cup,cup,210
168556,tbsp,tbsp,17
168556,packet,packet,9
168556,cup,cup,240
168557,cup,cup whole,87
168557,cup,cup sliced,72
